game,idx,iteration,ship,status,n_frames,n_errors,original,stripped_header,ratio_of_means,compact_raw,palette_grid_raw,frame_lzma,frame_bzip,gzip_level1,gzip_level9,mean_out_chars,mean_out_gzip,mean_raw_gzip,mean_raw_chars,corpus_gzip,corpus_lzma,output_reuse,raw_reuse,code_sha
bt3gb,1,1,0,syntax,94,94,0.21262347412443666,0.02636980723639709,0.21054989360510698,0.2283711054583977,0.2976667914167486,0.2247169682925748,0.12938161077027208,0.16103289361641226,0.21813535335647125,0.0,20.0,94.98936170212765,2337.6702127659573,0.009708737864077669,0.034,78.33333333333333,3.61205501618123,2f533cb75980fefe3ec1bd65108937f475520526e9c50f85bf2c5a66f1c58c0f
bt3gb,2,2,0,ok,94,0,0.8537518036610764,0.8155419378067492,0.8656064508903574,0.9158259252921539,1.1907332845524892,0.8463506189245164,0.8696010550178207,0.6764592676379175,0.8773336293274935,163.79787234042553,82.22340425531915,94.98936170212765,2337.6702127659573,0.4866504854368932,0.558,6.42477140482128,3.61205501618123,b5a3af50e1b3e3ddeeedbc05d1d6d930b5879b549da006343764b2bab47d1777
bt3gb,4,4,0,ok,94,0,0.9816945925280992,0.9738655180258134,0.993504311793034,1.0531482770210205,1.369618426397455,0.9359952948492821,0.9870313276543826,0.8010948409807153,1.0074462596078857,203.18085106382978,94.37234042553192,94.98936170212765,2337.6702127659573,0.511326860841424,0.574,7.018196202531645,3.61205501618123,4c529fdb310dde6e2fe04f81497c6e5c5d4119af2269bd7938d28fac3e28db6d
bt3gb,6,8,0,ok,94,0,0.9816945925280992,0.9738655180258134,0.993504311793034,1.0531482770210205,1.369618426397455,0.9359952948492821,0.9870313276543826,0.8010948409807153,1.0074462596078857,203.18085106382978,94.37234042553192,94.98936170212765,2337.6702127659573,0.511326860841424,0.574,7.018196202531645,3.61205501618123,4c529fdb310dde6e2fe04f81497c6e5c5d4119af2269bd7938d28fac3e28db6d
bt3gb,8,14,0,ok,94,0,1.1663796031044131,1.2052150536565105,1.1686639041326017,1.2525097693556027,1.6301244646107622,1.0835466792604411,1.1607353392169928,0.8914417709883898,1.1978280787422821,137.37234042553192,111.01063829787235,94.98936170212765,2337.6702127659573,0.4534789644012945,0.564,9.308652988403212,3.61205501618123,ed9a514573c32f14a07be3c29ce74b324a0b83acbf2615812ee91e62f3eba20a
bt3gb,10,17,0,ok,94,0,0.8323447948714912,0.7908615595890897,0.8380557733228805,0.8938827330536124,1.161507632918077,0.8582907835651233,0.8693514777050672,0.6455846658151332,0.8551867009877884,100.84042553191489,79.6063829787234,94.98936170212765,2337.6702127659573,0.4199029126213592,0.48,7.209055876685935,3.61205501618123,ded6f682b59f063b74565cb508438b267ca060a22fa15db5242d4d262ff58235
bt3gb,12,22,1,ok,94,0,1.2510821467029827,1.3103325659313705,1.2522118938290963,1.3435318170374504,1.7487037445966476,1.1326112890243698,1.2234310662973316,0.9560992793861753,1.2846774258477658,146.2127659574468,118.94680851063829,94.98936170212765,2337.6702127659573,0.4575242718446602,0.566,9.885941644562335,3.61205501618123,e302d82cdabee854b37e845293af07b9e4111f03132f19f093ad9e7823bd188e
colour_lines,1,1,0,ok,109,0,1.0981763028850868,1.118257666016339,1.101971735635102,1.1337430590204773,1.3403933882557348,1.0068122739024412,1.032012310159322,0.932554097027401,1.111157709916913,187.26605504587155,119.46788990825688,108.41284403669725,914.5688073394496,0.6062650602409638,0.6131687242798354,10.35135135135135,5.694939759036145,4ad9b79e2f78703b4d21a3ef1ef41d3763f3e454922fd0e7c09efcb3455944e8
colour_lines,5,9,0,ok,109,0,1.3151444790809328,1.3843932342571326,1.3086231700093085,1.358094136796816,1.602043601626279,1.1431373208955775,1.2060910465453387,1.119232285400392,1.3310840838770006,222.9908256880734,141.87155963302752,108.41284403669725,914.5688073394496,0.6337349397590362,0.6399176954732511,11.759695817490494,5.694939759036145,fd66b4b4c70c86785c435dd4ab7ae69ab6bd01dce14d4084477f7f7724e1bee5
colour_lines,9,16,0,ok,109,0,1.0981763028850868,1.118257666016339,1.101971735635102,1.1337430590204773,1.3403933882557348,1.0068122739024412,1.032012310159322,0.932554097027401,1.111157709916913,187.26605504587155,119.46788990825688,108.41284403669725,914.5688073394496,0.6062650602409638,0.6131687242798354,10.35135135135135,5.694939759036145,4ad9b79e2f78703b4d21a3ef1ef41d3763f3e454922fd0e7c09efcb3455944e8
